,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_betaa1,param_betaa2,param_decay,param_drop_end,param_drop_middle,param_loss_mu,param_lr,param_n_conv2,param_n_conv3,param_n_resid,params
20,0.9191122763842645,0.926376742048444,0.9436151345455359,0.9297012295723838,0.01027573131291817,1,0.925268806454738,0.9316029264854093,0.9509865728020634,0.9359527685807368,0.010940497281952639,4056.879093170166,195.95697073190175,12.581290562947592,0.10843941956478066,45,656,0.0028117474108451473,0.13988115122973335,0.7044132644795205,0.2703995381804613,0.0014256156612601385,41,47,3,"{'betaa1': 45, 'betaa2': 656, 'decay': 0.0028117474108451473, 'drop_end': 0.13988115122973335, 'drop_middle': 0.7044132644795205, 'loss_mu': 0.2703995381804613, 'lr': 0.0014256156612601385, 'n_conv2': 41, 'n_conv3': 47, 'n_resid': 3}"
21,0.9238117230623525,0.9251466534343035,0.940013755115345,0.9296572620166674,0.007343275499801831,1,0.932172607506037,0.9318836891697557,0.9484777602969227,0.9375113523242384,0.007755318446879893,4270.5426780382795,10.33853462155878,13.77947187423706,0.20602481232081796,100,100,0.1,0.4,0.3,0.8808791226823062,0.0003837241297672798,32,64,4,"{'betaa1': 100, 'betaa2': 100, 'decay': 0.1, 'drop_end': 0.4, 'drop_middle': 0.3, 'loss_mu': 0.8808791226823062, 'lr': 0.0003837241297672798, 'n_conv2': 32, 'n_conv3': 64, 'n_resid': 4}"
22,0.9180493814971443,0.9364793957035054,0.930165888283753,0.9282315336471239,0.007647374392127458,1,0.9251322391900697,0.94121472596098,0.9337189383672974,0.9333553011727824,0.006570680796338237,4000.1712583700814,186.2296202780141,12.395401159922281,0.07163020844440522,10,100,0.0001,0.4,0.3,0.42594477797826286,0.0011611736756340463,32,50,4,"{'betaa1': 10, 'betaa2': 100, 'decay': 0.0001, 'drop_end': 0.4, 'drop_middle': 0.3, 'loss_mu': 0.42594477797826286, 'lr': 0.0011611736756340463, 'n_conv2': 32, 'n_conv3': 50, 'n_resid': 4}"
23,0.9261530883700011,0.9407777954914008,0.9157765808507158,0.9275692860652585,0.01025568302113763,1,0.9361144471468509,0.9499254803101723,0.9254943368638839,0.9371780881069691,0.010002289457662872,4750.540653387706,421.7594721837283,14.527156352996826,0.12062199088701157,52,390,0.0015616130999770753,0.1751921065651848,0.31386835363086746,1.7737783209130313,0.0003764090589815163,38,55,4,"{'betaa1': 52, 'betaa2': 390, 'decay': 0.0015616130999770753, 'drop_end': 0.1751921065651848, 'drop_middle': 0.31386835363086746, 'loss_mu': 1.7737783209130313, 'lr': 0.0003764090589815163, 'n_conv2': 38, 'n_conv3': 55, 'n_resid': 4}"
24,0.9204357048957927,0.9249572170933976,0.9366132142264108,0.9273352755471347,0.006815131714517531,1,0.928923301640159,0.9312741821764061,0.9420194944853302,0.9340723261006317,0.005700863900906527,4224.83936882019,216.20398952403153,13.365190585454306,0.02957292036280352,33,226,0.00016929830539984397,0.3172240066239311,0.3835245598225051,0.509762762147657,0.000353065006382485,41,33,4,"{'betaa1': 33, 'betaa2': 226, 'decay': 0.00016929830539984397, 'drop_end': 0.3172240066239311, 'drop_middle': 0.3835245598225051, 'loss_mu': 0.509762762147657, 'lr': 0.000353065006382485, 'n_conv2': 41, 'n_conv3': 33, 'n_resid': 4}"
25,0.9247543778495714,0.9289335242143519,0.9257607210343866,0.9264828823981504,0.001780915377701274,1,0.936425628222523,0.9392066486826871,0.9360185536280103,0.9372169435110734,0.001416715081643435,5620.389075358708,6.874554255210473,16.812066952387493,0.057270886730174206,10,100,0.1,0.4,0.8,2.0,0.0007417854343114987,64,64,4,"{'betaa1': 10, 'betaa2': 100, 'decay': 0.1, 'drop_end': 0.4, 'drop_middle': 0.8, 'loss_mu': 2.0, 'lr': 0.0007417854343114987, 'n_conv2': 64, 'n_conv3': 64, 'n_resid': 4}"
26,0.9228071698428282,0.9267807511398348,0.9265996791905459,0.9253958533351709,0.0018319829395204903,1,0.9313073592940628,0.932544635635861,0.9327260003662088,0.9321926650987109,0.0006303692394997092,4326.59081196785,1.7426633032573482,13.725499232610067,0.15099890779081926,33,583,0.0732118579192088,0.12532562458724128,0.48503540325412486,0.5960731931644129,0.0002309531154735886,44,58,3,"{'betaa1': 33, 'betaa2': 583, 'decay': 0.0732118579192088, 'drop_end': 0.12532562458724128, 'drop_middle': 0.48503540325412486, 'loss_mu': 0.5960731931644129, 'lr': 0.0002309531154735886, 'n_conv2': 44, 'n_conv3': 58, 'n_resid': 3}"
27,0.9275919691226993,0.9380436424611851,0.907545218990614,0.9243937975853221,0.012654604410140257,1,0.9339513850686573,0.9453341772966006,0.90864801728426,0.929311193216506,0.015332256181687525,5991.861800114314,255.05684335742032,16.83347487449646,0.06725410738219895,53,100,0.1,0.0,0.8,0.01,0.0010679298631292376,64,64,4,"{'betaa1': 53, 'betaa2': 100, 'decay': 0.1, 'drop_end': 0.0, 'drop_middle': 0.8, 'loss_mu': 0.01, 'lr': 0.0010679298631292376, 'n_conv2': 64, 'n_conv3': 64, 'n_resid': 4}"
28,0.9453102399597275,0.8990964462525177,0.9282121531496144,0.9242062352325328,0.019078255561962514,1,0.9540779810076337,0.9028940329780291,0.9356551736504137,0.9308757292120254,0.02116729317963681,6219.736636161804,1023.8730523258762,16.706186056137085,0.08666496055162648,75,100,0.0005090070196018995,0.396523732749295,0.31592818029914027,0.9242258877746441,0.003,60,64,4,"{'betaa1': 75, 'betaa2': 100, 'decay': 0.0005090070196018995, 'drop_end': 0.396523732749295, 'drop_middle': 0.31592818029914027, 'loss_mu': 0.9242258877746441, 'lr': 0.003, 'n_conv2': 60, 'n_conv3': 64, 'n_resid': 4}"
29,0.933185070608118,0.9223792318436149,0.9163996063445337,0.923988053999241,0.006946405537230113,1,0.9408518026870322,0.9262409895793692,0.9185112600560477,0.928534684107483,0.009263575163075844,5599.604545434316,2.600744975896606,16.65832002957662,0.059407614884954184,100,1500,0.0001,0.4,0.7538068765677182,0.6206177957388096,0.001471833122826159,64,64,4,"{'betaa1': 100, 'betaa2': 1500, 'decay': 0.0001, 'drop_end': 0.4, 'drop_middle': 0.7538068765677182, 'loss_mu': 0.6206177957388096, 'lr': 0.001471833122826159, 'n_conv2': 64, 'n_conv3': 64, 'n_resid': 4}"
30,0.9083208401668192,0.9270112341927934,0.928202814801767,0.9211782182579247,0.009104620114760136,1,0.9156395028231195,0.9330257978945279,0.9347119338944614,0.9277924115373696,0.008620930201752799,4886.03404434522,405.55202319330857,12.880868593851725,0.2509185307514673,91,100,0.08710070011962896,0.24238341146272357,0.6084560759398578,2.0,0.0005166418060672691,56,53,2,"{'betaa1': 91, 'betaa2': 100, 'decay': 0.08710070011962896, 'drop_end': 0.24238341146272357, 'drop_middle': 0.6084560759398578, 'loss_mu': 2.0, 'lr': 0.0005166418060672691, 'n_conv2': 56, 'n_conv3': 53, 'n_resid': 2}"
31,0.9441917142496696,0.8867845369658252,0.9293141126907861,0.9200966854503837,0.024325895148161112,1,0.9548870330998235,0.8931320848421922,0.9338482227135466,0.9272891135518541,0.025634414931519023,5146.0068343480425,9.172150125149301,16.029494206110638,0.11811355884972896,48,1319,0.017268190869606685,0.021055797217002598,0.4620902489340166,0.6956431613369563,0.0007102741876705338,53,60,4,"{'betaa1': 48, 'betaa2': 1319, 'decay': 0.017268190869606685, 'drop_end': 0.021055797217002598, 'drop_middle': 0.4620902489340166, 'loss_mu': 0.6956431613369563, 'lr': 0.0007102741876705338, 'n_conv2': 53, 'n_conv3': 60, 'n_resid': 4}"
32,0.9164397419090611,0.9195259531277867,0.9192035228998564,0.9183897302610431,0.0013851302410796884,1,0.9230003158929013,0.92564753609306,0.9221467048329737,0.9235981856063118,0.001490422987736375,3468.1609541575112,5.600796682171264,11.45474886894226,0.05319994143325236,60,1500,0.1,0.0,0.8,1.746144081575627,0.0007204517919492802,32,38,4,"{'betaa1': 60, 'betaa2': 1500, 'decay': 0.1, 'drop_end': 0.0, 'drop_middle': 0.8, 'loss_mu': 1.746144081575627, 'lr': 0.0007204517919492802, 'n_conv2': 32, 'n_conv3': 38, 'n_resid': 4}"
33,0.9061836268151782,0.9157512707407645,0.9277736425679011,0.9165693887582892,0.008833026780398536,1,0.9146076720694559,0.9230298464440484,0.9336394966933523,0.9237590050689523,0.00778679828743886,5161.306517203649,4.288963922127939,15.153340895970663,0.06352184511690118,47,610,0.0010722483561034337,0.16084161526935323,0.5318994796541727,0.7980437224483699,0.00013071152110113123,63,63,3,"{'betaa1': 47, 'betaa2': 610, 'decay': 0.0010722483561034337, 'drop_end': 0.16084161526935323, 'drop_middle': 0.5318994796541727, 'loss_mu': 0.7980437224483699, 'lr': 0.00013071152110113123, 'n_conv2': 63, 'n_conv3': 63, 'n_resid': 3}"
34,0.919039022633237,0.8900124256217328,0.9314651826377809,0.9135053438773993,0.017369455192780547,1,0.9241191499106503,0.8922969783794115,0.9344129959726852,0.9169430414209158,0.017926928241643766,4279.932542721431,22.552509178391485,13.607796827952066,0.024984116904860326,100,100,0.1,0.4,0.3,0.01,0.003,32,64,4,"{'betaa1': 100, 'betaa2': 100, 'decay': 0.1, 'drop_end': 0.4, 'drop_middle': 0.3, 'loss_mu': 0.01, 'lr': 0.003, 'n_conv2': 32, 'n_conv3': 64, 'n_resid': 4}"
35,0.8969202244979179,0.9204564673646434,0.923105772070749,0.913494047740596,0.01176936259664687,1,0.9004022148026987,0.9264013592318102,0.9255904806829889,0.9174646849058327,0.012069529002699012,3613.617057005564,292.2387524337684,10.519699732462565,0.11389375571492279,10,1500,0.1,0.36485023254911253,0.3,0.01,0.0007869571293817918,32,32,4,"{'betaa1': 10, 'betaa2': 1500, 'decay': 0.1, 'drop_end': 0.36485023254911253, 'drop_middle': 0.3, 'loss_mu': 0.01, 'lr': 0.0007869571293817918, 'n_conv2': 32, 'n_conv3': 32, 'n_resid': 4}"
36,0.8970362837537642,0.9115934283469129,0.9164476212217094,0.9083590211441647,0.008248056540773483,1,0.9014308110215591,0.918915464250024,0.918892139588123,0.913079471619902,0.008236852404954365,4268.663948933284,14.379022331090118,13.549715439478556,0.01779918630816665,86,100,0.0001,0.0243422465687895,0.8,0.01,0.00020936654237571105,32,64,4,"{'betaa1': 86, 'betaa2': 100, 'decay': 0.0001, 'drop_end': 0.0243422465687895, 'drop_middle': 0.8, 'loss_mu': 0.01, 'lr': 0.00020936654237571105, 'n_conv2': 32, 'n_conv3': 64, 'n_resid': 4}"
37,0.8946711717394444,0.9150383603735136,0.9082502815006767,0.9059865793604548,0.008467580487261879,1,0.9013734021819539,0.9222445601959572,0.9139680226011382,0.9125286616596832,0.008581185976744447,4576.550293763478,201.390315713853,11.874989112218222,0.0289088678198413,100,1500,0.0022018000968736713,0.0,0.5026644643532512,2.0,0.0011654923171393829,64,64,1,"{'betaa1': 100, 'betaa2': 1500, 'decay': 0.0022018000968736713, 'drop_end': 0.0, 'drop_middle': 0.5026644643532512, 'loss_mu': 2.0, 'lr': 0.0011654923171393829, 'n_conv2': 64, 'n_conv3': 64, 'n_resid': 1}"
38,0.904323494941849,0.8959854806198282,0.9174193613212669,0.9059093176102561,0.008821879178159317,1,0.9100092403220571,0.9008076829826435,0.9208275903134902,0.9105481712060636,0.008181972348084302,4447.125532786052,214.80419006871398,11.966109991073608,0.11096307226126488,100,100,0.1,0.0,0.8,1.0476453166934412,0.0004891105808326266,64,32,1,"{'betaa1': 100, 'betaa2': 100, 'decay': 0.1, 'drop_end': 0.0, 'drop_middle': 0.8, 'loss_mu': 1.0476453166934412, 'lr': 0.0004891105808326266, 'n_conv2': 64, 'n_conv3': 32, 'n_resid': 1}"
39,0.893281081314979,0.9022372879522601,0.9140714231732794,0.9031964765264786,0.00851465486599371,1,0.8989953730561082,0.9060548927283621,0.916990023999389,0.9073467632612865,0.007402862633153368,5231.687785863876,235.14123517253114,15.690351883570353,0.12481086621842287,14,322,0.0006554020988813765,0.08773922871572284,0.6442882557670112,1.3606961835853262,0.0016457568730511905,45,62,4,"{'betaa1': 14, 'betaa2': 322, 'decay': 0.0006554020988813765, 'drop_end': 0.08773922871572284, 'drop_middle': 0.6442882557670112, 'loss_mu': 1.3606961835853262, 'lr': 0.0016457568730511905, 'n_conv2': 45, 'n_conv3': 62, 'n_resid': 4}"
40,0.9176251952533404,0.905885946583716,0.8810526489251134,0.9015214912466306,0.015246256757853481,1,0.9270892145783842,0.9141151446115452,0.8910843132757453,0.9107628908218915,0.014888842210547629,5156.850921233495,927.6091867437702,11.968420267105103,0.06794817833345332,100,956,0.0001,0.2862866135960635,0.757848154014156,0.01,0.0007758632781548332,64,64,1,"{'betaa1': 100, 'betaa2': 956, 'decay': 0.0001, 'drop_end': 0.2862866135960635, 'drop_middle': 0.757848154014156, 'loss_mu': 0.01, 'lr': 0.0007758632781548332, 'n_conv2': 64, 'n_conv3': 64, 'n_resid': 1}"
41,0.914987248425632,0.8895196487441812,0.8971602986000541,0.9005557696885107,0.010670772895635562,1,0.9226392847107527,0.8945489662830501,0.8983993081938674,0.9051958530625567,0.01243412680104003,5967.463133573532,268.4113121677582,16.75120997428894,0.07452300636518659,10,100,0.0001,0.0,0.3,0.01,0.003,64,64,4,"{'betaa1': 10, 'betaa2': 100, 'decay': 0.0001, 'drop_end': 0.0, 'drop_middle': 0.3, 'loss_mu': 0.01, 'lr': 0.003, 'n_conv2': 64, 'n_conv3': 64, 'n_resid': 4}"
42,0.8812948963839358,0.9073552600671935,0.9017058786274578,0.8967852902982641,0.011193631030212696,1,0.8882044450401025,0.9134625162183736,0.904918801944822,0.9021952544010995,0.010489862513520371,3697.636641263962,9.234648059311507,10.934557517369589,0.06820788185599237,47,100,0.00023123534393771643,0.10669542603108487,0.5971328654813408,0.6370002267646759,0.003,48,64,1,"{'betaa1': 47, 'betaa2': 100, 'decay': 0.00023123534393771643, 'drop_end': 0.10669542603108487, 'drop_middle': 0.5971328654813408, 'loss_mu': 0.6370002267646759, 'lr': 0.003, 'n_conv2': 48, 'n_conv3': 64, 'n_resid': 1}"
43,0.8469875921568342,0.8659111370765237,0.8755578172152496,0.8628187071288476,0.011866922290501502,1,0.8485993814565317,0.8707371723380759,0.8746525045629193,0.864663019452509,0.011470623518567714,3336.532621304194,9.46231852087052,10.757273117701212,0.0891342151983795,88,1342,0.09516190625620376,0.22762422322314185,0.6251319536381905,1.5822996079825236,0.00014156022849573134,38,35,2,"{'betaa1': 88, 'betaa2': 1342, 'decay': 0.09516190625620376, 'drop_end': 0.22762422322314185, 'drop_middle': 0.6251319536381905, 'loss_mu': 1.5822996079825236, 'lr': 0.00014156022849573134, 'n_conv2': 38, 'n_conv3': 35, 'n_resid': 2}"
