,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_betaa1,param_betaa2,param_decay,param_drop_end,param_drop_middle,param_loss_mu,param_lr,param_n_conv2,param_n_conv3,param_n_resid,params,rank_train_score
10,0.9743537995164794,0.9719049355590045,0.9569774164663953,0.9677453838472929,0.007679456352616507,138,0.9744186590313572,0.9736624479414149,0.9561955015113086,0.9680922028280269,0.008417901182105614,1325.0403322378795,186.35519527818545,5.966523011525472,0.05224700484257594,100,1500,0.1,0.4,0.7,2.0,0.003,32,32,4,"OrderedDict([('betaa1', 100), ('betaa2', 1500), ('decay', 0.1), ('drop_end', 0.4), ('drop_middle', 0.7), ('loss_mu', 2.0), ('lr', 0.003), ('n_conv2', 32), ('n_conv3', 32), ('n_resid', 4)])",138
11,0.9832341460211285,0.9879941896372828,0.9624857838641652,0.9779047065075255,0.011074652302092676,123,0.9840440042941963,0.9901134206333677,0.9607172205815933,0.9782915485030523,0.012671548316149962,1066.628915309906,50.97443269054781,3.6995372772216797,0.048650902527182745,10,100,0.0025877685165503353,0.4,0.7,0.01,0.0007990255606757576,64,64,1,"OrderedDict([('betaa1', 10), ('betaa2', 100), ('decay', 0.0025877685165503353), ('drop_end', 0.4), ('drop_middle', 0.7), ('loss_mu', 0.01), ('lr', 0.0007990255606757576), ('n_conv2', 64), ('n_conv3', 64), ('n_resid', 1)])",124
12,0.98543559660931,0.9818262532210045,0.9845210924759018,0.9839276474354055,0.0015320950113583117,77,0.9857192502912956,0.9840019188305337,0.9845317569398604,0.9847509753538967,0.0007180294196944217,1154.1413145065308,36.756180270285014,3.3206686973571777,0.0029840103107341095,58,1500,0.0001,0.0,0.7,2.0,0.00029099652898577946,39,64,1,"OrderedDict([('betaa1', 58), ('betaa2', 1500), ('decay', 0.0001), ('drop_end', 0.0), ('drop_middle', 0.7), ('loss_mu', 2.0), ('lr', 0.00029099652898577946), ('n_conv2', 39), ('n_conv3', 64), ('n_resid', 1)])",78
13,0.9782050584073133,0.984119882416517,0.9788023624857961,0.9803757677698756,0.002658695031519526,109,0.9789516608373653,0.9853893017860637,0.9791024590904353,0.9811478072379547,0.002999821331291862,2136.2985994815826,176.66732160825413,7.7407768567403155,0.057354965655806986,32,335,0.0001,0.0012598387140096785,0.3,2.0,0.00014200933107658888,64,32,4,"OrderedDict([('betaa1', 32), ('betaa2', 335), ('decay', 0.0001), ('drop_end', 0.0012598387140096785), ('drop_middle', 0.3), ('loss_mu', 2.0), ('lr', 0.00014200933107658888), ('n_conv2', 64), ('n_conv3', 32), ('n_resid', 4)])",109
14,0.9869070724921509,0.9870837558801638,0.9774480278140008,0.9838129520621052,0.004501259065934082,78,0.988062298274819,0.9888901976129916,0.9768722759962477,0.9846082572946862,0.005480596641235199,1199.1855815251668,51.33479696777689,5.658944924672444,0.16906012174238091,10,1500,0.1,0.0,0.3,0.01,0.003,32,32,4,"OrderedDict([('betaa1', 10), ('betaa2', 1500), ('decay', 0.1), ('drop_end', 0.0), ('drop_middle', 0.3), ('loss_mu', 0.01), ('lr', 0.003), ('n_conv2', 32), ('n_conv3', 32), ('n_resid', 4)])",79
15,0.9829039631679307,0.9818127422494951,0.9749062481890989,0.9798743178688415,0.0035410900421849233,112,0.9840001295093849,0.9842868379126254,0.9741203807803216,0.9808024494007773,0.004726385596731125,1010.0362315972646,58.51929254165514,2.9947537581125894,0.08259987143117388,10,1500,0.008195211051164981,0.3950426915645956,0.3,1.8438016677226141,0.0014132677057495998,41,32,1,"OrderedDict([('betaa1', 10), ('betaa2', 1500), ('decay', 0.008195211051164981), ('drop_end', 0.3950426915645956), ('drop_middle', 0.3), ('loss_mu', 1.8438016677226141), ('lr', 0.0014132677057495998), ('n_conv2', 41), ('n_conv3', 32), ('n_resid', 1)])",111
16,0.9849920163896876,0.9834491210618186,0.9812472589031546,0.9832294654515535,0.00153666057813189,84,0.9852619443891106,0.9857755289711265,0.9814506840843554,0.9841627191481975,0.0019291263862783203,1967.21834508578,83.3775884994861,7.538938601811727,0.0922201707207897,100,1500,0.09118737481365767,0.38136029644450714,0.7,0.01,0.00012591533752530148,32,64,4,"OrderedDict([('betaa1', 100), ('betaa2', 1500), ('decay', 0.09118737481365767), ('drop_end', 0.38136029644450714), ('drop_middle', 0.7), ('loss_mu', 0.01), ('lr', 0.00012591533752530148), ('n_conv2', 32), ('n_conv3', 64), ('n_resid', 4)])",86
17,0.9848085765311512,0.9724504174033946,0.9887042345930787,0.9819877428425415,0.006928899399520544,94,0.9854149057529866,0.9747172065852362,0.9889186895042212,0.9830169339474814,0.006040597699982712,1210.064119418462,322.24354341656345,2.8631091117858887,0.013446008729523432,34,291,0.0011126233462106035,0.30054550556012805,0.3231519396963056,0.031942020778327515,0.0002131020001434958,33,34,1,"OrderedDict([('betaa1', 34), ('betaa2', 291), ('decay', 0.0011126233462106035), ('drop_end', 0.30054550556012805), ('drop_middle', 0.3231519396963056), ('loss_mu', 0.031942020778327515), ('lr', 0.0002131020001434958), ('n_conv2', 33), ('n_conv3', 34), ('n_resid', 1)])",92
18,0.9845821152545846,0.9804966624230725,0.9922094248380222,0.9857627341718931,0.004854042756177197,53,0.98589876130273,0.9830717444168041,0.9919858027307784,0.9869854361501043,0.003719386649630133,2056.816524426142,255.01811100991432,7.475231568018596,0.07947651973617227,100,1231,0.0001,0.07898453674852893,0.3,0.01,0.0013857001101690981,32,64,4,"OrderedDict([('betaa1', 100), ('betaa2', 1231), ('decay', 0.0001), ('drop_end', 0.07898453674852893), ('drop_middle', 0.3), ('loss_mu', 0.01), ('lr', 0.0013857001101690981), ('n_conv2', 32), ('n_conv3', 64), ('n_resid', 4)])",52
19,0.9797183830535917,0.9863593676447217,0.9826535079470887,0.9829104195484674,0.0027172500514427603,86,0.980482083839887,0.9886986192246414,0.9824299871451897,0.9838702300699061,0.003505575387282091,1026.5961728890736,10.994283814214747,3.6865270137786865,0.031144559988980115,100,100,0.1,0.0,0.3,0.01,0.0006131767552383008,64,32,1,"OrderedDict([('betaa1', 100), ('betaa2', 100), ('decay', 0.1), ('drop_end', 0.0), ('drop_middle', 0.3), ('loss_mu', 0.01), ('lr', 0.0006131767552383008), ('n_conv2', 64), ('n_conv3', 32), ('n_resid', 1)])",88
20,0.976921190586538,0.9793606899629472,0.979097365019708,0.9784597485230645,0.001093223185346658,121,0.9768487716307148,0.9815354333789865,0.9783354563457597,0.9789065537851537,0.001955473310077822,2108.0211085478463,82.23045111255735,7.820826371510823,0.021296636211082604,28,100,0.1,0.0,0.7,2.0,6.764067469148832e-05,64,64,4,"OrderedDict([('betaa1', 28), ('betaa2', 100), ('decay', 0.1), ('drop_end', 0.0), ('drop_middle', 0.7), ('loss_mu', 2.0), ('lr', 6.764067469148832e-05), ('n_conv2', 64), ('n_conv3', 64), ('n_resid', 4)])",122
21,0.9840358916336441,0.9880494400586358,0.9921693263142058,0.9880848860021619,0.003320555399018398,27,0.9854809366960565,0.9904812281633452,0.992559029982976,0.9895070649474592,0.0029705887882115725,2068.6304971377053,88.87884323668334,7.8370193640391035,0.14538447013348907,10,100,0.1,0.0,0.3,0.01,0.0014924940833320112,64,64,4,"OrderedDict([('betaa1', 10), ('betaa2', 100), ('decay', 0.1), ('drop_end', 0.0), ('drop_middle', 0.3), ('loss_mu', 0.01), ('lr', 0.0014924940833320112), ('n_conv2', 64), ('n_conv3', 64), ('n_resid', 4)])",24
